County,"Zip
Code",Lat,"Place
Name",State,Long
Langlade,54428,45.4409,Elcho,WI,-89.1516
Marathon,54429,44.7802,Elderon,WI,-89.2478
Langlade,54430,45.1562,Elton,WI,-88.8837
Marathon,54432,44.7128,Galloway,WI,-89.2643
Taylor,54433,45.1891,Gilman,WI,-90.8257
Taylor,54434,45.353,Jump River,WI,-90.8012
Lincoln,54435,45.3384,Gleason,WI,-89.4753
Clark,54436,44.5606,Granton,WI,-90.4484
Clark,54437,44.7404,Greenwood,WI,-90.6229
Taylor,54439,45.2525,Hannibal,WI,-90.789
Marathon,54440,44.8256,Hatley,WI,-89.3777
Wood,54441,44.6437,Hewitt,WI,-90.1031
Lincoln,54442,45.3485,Irma,WI,-89.6611
Portage,54443,44.5963,Junction City,WI,-89.7438
Clark,54446,44.7272,Loyal,WI,-90.4922
Taylor,54447,45.0739,Lublin,WI,-90.7337
Marathon,54448,44.9291,Marathon,WI,-89.8404
Wood,54449,44.6615,Marshfield,WI,-90.1784
Shawano,54450,45.0062,Mattoon,WI,-89.0474
Taylor,54451,45.1512,Medford,WI,-90.3503
Lincoln,54452,45.1809,Merrill,WI,-89.6907
Wood,54454,44.6044,Milladore,WI,-89.8875
Marathon,54455,44.7997,Mosinee,WI,-89.6845
Clark,54456,44.5494,Neillsville,WI,-90.6112
Wood,54457,44.282,Nekoosa,WI,-89.8814
Portage,54458,44.495,Nelsonville,WI,-89.3098
Price,54459,45.4392,Ogema,WI,-90.2565
Clark,54460,44.9578,Owen,WI,-90.5469
Langlade,54462,45.3641,Pearson,WI,-89.0165
Oneida,54463,45.5049,Pelican Lake,WI,-89.1817
Langlade,54464,45.0511,Phlox,WI,-89.0143
Langlade,54465,45.3567,Pickerel,WI,-88.9137
Wood,54466,44.4375,Pittsville,WI,-90.1892
Portage,54467,44.4507,Plover,WI,-89.5428
Wood,54469,44.3497,Port Edwards,WI,-89.8652
Taylor,54470,45.2984,Rib Lake,WI,-90.1763
Marathon,54471,44.9238,Ringle,WI,-89.4328
Wood,54472,44.6689,Marshfield,WI,-90.1718
Portage,54473,44.6622,Rosholt,WI,-89.3356
Marathon,54474,44.8843,Rothschild,WI,-89.6193
Wood,54475,44.4741,Rudolph,WI,-89.8003
Marathon,54476,44.9064,Schofield,WI,-89.5818
Marathon,54479,44.7391,Spencer,WI,-90.3114
Taylor,54480,45.0792,Stetsonville,WI,-90.2829
Portage,54481,44.5212,Stevens Point,WI,-89.5588
Portage,54482,44.5563,Stevens Point,WI,-89.5182
Marathon,54484,44.7899,Stratford,WI,-90.0583
Langlade,54485,45.3965,Summit Lake,WI,-89.2179
Shawano,54486,44.7299,Tigerton,WI,-89.0569
Lincoln,54487,45.4963,Tomahawk,WI,-89.7273
Marathon,54488,44.8227,Unity,WI,-90.3221
Wood,54489,44.4677,Vesper,WI,-89.9826
Taylor,54490,45.3445,Westboro,WI,-90.3072
Langlade,54491,45.1715,White Lake,WI,-88.7555
Portage,54492,44.5094,Stevens Point,WI,-89.5286
Clark,54493,44.7274,Willard,WI,-90.7499
Wood,54494,44.3758,Wisconsin Rapids,WI,-89.8062
Wood,54495,44.3881,Wisconsin Rapids,WI,-89.9228
Clark,54498,44.9757,Withee,WI,-90.6049
Shawano,54499,44.8232,Wittenberg,WI,-89.1665
Oneida,54501,45.7045,Rhinelander,WI,-89.3866
Forest,54511,45.7118,Argonne,WI,-88.8104
Vilas,54512,46.1112,Boulder Junction,WI,-89.6325
Price,54513,45.5514,Brantwood,WI,-90.116
Ashland,54514,46.0184,Butternut,WI,-90.4821
Price,54515,45.5081,Catawba,WI,-90.5146
Ashland,54517,46.1638,Clam Lake,WI,-90.9024
Vilas,54519,46.044,Conover,WI,-89.2389
Forest,54520,45.5416,Crandon,WI,-88.9116
Vilas,54521,45.9161,Eagle River,WI,-89.2531
Price,54524,45.8143,Fifield,WI,-90.453
Iron,54525,46.4283,Gile,WI,-90.2252
Rusk,54526,45.4862,Glen Flora,WI,-90.8479
Ashland,54527,46.1337,Glidden,WI,-90.5889
Oneida,54529,45.6762,Harshaw,WI,-89.6503
Rusk,54530,45.5241,Hawkins,WI,-90.7114
Oneida,54531,45.7745,Hazelhurst,WI,-89.7478
Lincoln,54532,45.5472,Heafford Junction,WI,-89.7154
Iron,54534,46.4448,Hurley,WI,-90.1975
Iron,54536,46.3955,Iron Belt,WI,-90.3245
Price,54537,45.535,Kennan,WI,-90.591
Vilas,54538,45.9718,Lac Du Flambeau,WI,-89.8901
Oneida,54539,45.8035,Lake Tomahawk,WI,-89.5856
Vilas,54540,46.1563,Land O Lakes,WI,-89.3218
Forest,54541,45.5534,Laona,WI,-88.6715
Florence,54542,45.9138,Long Lake,WI,-88.6235
Oneida,54543,45.7229,Mc Naughton,WI,-89.5573
Vilas,54545,46.1551,Manitowish Waters,WI,-89.8455
Ashland,54546,46.3007,Mellen,WI,-90.6552
Iron,54547,46.1696,Mercer,WI,-90.0679
Oneida,54548,45.8719,Minocqua,WI,-89.758
Iron,54550,46.428,Montreal,WI,-90.246
Price,54552,45.9363,Park Falls,WI,-90.4246
Vilas,54554,46.0645,Phelps,WI,-89.0815
Price,54555,45.6975,Phillips,WI,-90.4041
Price,54556,45.5482,Prentice,WI,-90.2942
Vilas,54557,46.2,Presque Isle,WI,-89.7387
Vilas,54558,45.9183,Saint Germain,WI,-89.4866
Iron,54559,46.4959,Saxon,WI,-90.4383
Vilas,54560,45.9867,Sayner,WI,-89.5194
Vilas,54561,46.0613,Star Lake,WI,-89.4858
Oneida,54562,45.8046,Three Lakes,WI,-89.1328
Rusk,54563,45.4741,Tony,WI,-90.9869
Oneida,54564,45.5814,Tripoli,WI,-89.9852
Iron,54565,46.3761,Upson,WI,-90.4051
Forest,54566,45.4332,Wabeno,WI,-88.6625
Oneida,54568,45.9186,Woodruff,WI,-89.6954
La Crosse,54601,43.7989,La Crosse,WI,-91.2175
La Crosse,54602,43.9077,La Crosse,WI,-91.1676
La Crosse,54603,43.8487,La Crosse,WI,-91.2484
Buffalo,54610,44.4294,Alma,WI,-91.8079
Jackson,54611,44.4452,Alma Center,WI,-90.9356
Trempealeau,54612,44.2539,Arcadia,WI,-91.4805
Adams,54613,44.0529,Arkdale,WI,-89.8962
La Crosse,54614,43.8687,Bangor,WI,-90.9809
Jackson,54615,44.2954,Black River Falls,WI,-90.8313
Trempealeau,54616,44.2968,Blair,WI,-91.2235
Juneau,54618,43.9885,Camp Douglas,WI,-90.2393
Monroe,54619,43.7456,Cashton,WI,-90.7612
Monroe,54620,44.0876,Cataract,WI,-90.8423
Vernon,54621,43.6794,Chaseburg,WI,-91.0799
Buffalo,54622,44.2672,Cochrane,WI,-91.7715
Vernon,54623,43.7218,Coon Valley,WI,-91.0143
Vernon,54624,43.4807,De Soto,WI,-91.1333
Trempealeau,54625,44.1431,Dodge,WI,-91.5204
Crawford,54626,43.1959,Eastman,WI,-91.0193
Trempealeau,54627,44.1724,Ettrick,WI,-91.2635
Crawford,54628,43.3959,Ferryville,WI,-91.0446
Buffalo,54629,44.1364,Fountain City,WI,-91.6779
Trempealeau,54630,44.0888,Galesville,WI,-91.3588
Crawford,54631,43.2936,Gays Mills,WI,-90.8676
Vernon,54632,43.5641,Genoa,WI,-91.1461
Vernon,54634,43.5966,Hillsboro,WI,-90.4266
Jackson,54635,44.4038,Hixton,WI,-91.0442
La Crosse,54636,43.9761,Holmen,WI,-91.2497
Juneau,54637,43.8801,Hustler,WI,-90.2729
Monroe,54638,43.7922,Kendall,WI,-90.3685
Vernon,54639,43.6,La Farge,WI,-90.6365
Crawford,54640,43.2464,Lynxville,WI,-91.0562
Juneau,54641,44.1427,Mather,WI,-90.3087
Jackson,54642,44.1382,Melrose,WI,-91.0445
Jackson,54643,44.1869,Millston,WI,-90.6358
La Crosse,54644,44.0287,Mindoro,WI,-91.0642
Crawford,54645,43.3153,Mount Sterling,WI,-90.9287
Juneau,54646,44.0345,Necedah,WI,-90.06
Monroe,54648,43.8128,Norwalk,WI,-90.6801
Monroe,54649,43.9715,Oakdale,WI,-90.3612
La Crosse,54650,43.8974,Onalaska,WI,-91.2314
Vernon,54651,43.7172,Ontario,WI,-90.6205
Vernon,54652,43.4508,Readstown,WI,-90.7579
La Crosse,54653,43.9064,Rockland,WI,-90.9193
Crawford,54654,43.265,Seneca,WI,-90.9585
Crawford,54655,43.3919,Soldiers Grove,WI,-90.7663
Monroe,54656,43.954,Sparta,WI,-90.8146
Crawford,54657,43.1955,Steuben,WI,-90.8609
Vernon,54658,43.6912,Stoddard,WI,-91.1919
Jackson,54659,44.2899,Taylor,WI,-91.1128
Monroe,54660,43.9838,Tomah,WI,-90.4733
Trempealeau,54661,44.0218,Trempealeau,WI,-91.4282
Monroe,54662,44.0031,Tunnel City,WI,-90.562
Vernon,54664,43.5048,Viola,WI,-90.6554
Vernon,54665,43.5442,Viroqua,WI,-90.8939
Monroe,54666,44.157,Warrens,WI,-90.4967
Vernon,54667,43.6631,Westby,WI,-90.874
La Crosse,54669,43.9063,West Salem,WI,-91.0893
Monroe,54670,43.8322,Wilton,WI,-90.5162
Eau Claire,54701,44.784,Eau Claire,WI,-91.4877
Eau Claire,54702,44.8113,Eau Claire,WI,-91.4985
Eau Claire,54703,44.8346,Eau Claire,WI,-91.5159
Eau Claire,54720,44.8021,Altoona,WI,-91.4382
Pepin,54721,44.6267,Arkansaw,WI,-92.0566
Eau Claire,54722,44.6947,Augusta,WI,-91.1232
Pierce,54723,44.6166,Bay City,WI,-92.4469
Chippewa,54724,45.1025,Bloomer,WI,-91.49
Dunn,54725,45.0642,Boyceville,WI,-92.0248
Chippewa,54726,44.9437,Boyd,WI,-91.0294
Chippewa,54727,44.963,Cadott,WI,-91.1699
Barron,54728,45.317,Chetek,WI,-91.6542
Chippewa,54729,44.9369,Chippewa Falls,WI,-91.3929
Dunn,54730,44.9993,Colfax,WI,-91.7357
Rusk,54731,45.3533,Conrath,WI,-91.0621
Chippewa,54732,45.1619,Cornell,WI,-91.1733
Barron,54733,45.2549,Dallas,WI,-91.8368
Dunn,54734,45.103,Downing,WI,-92.1134
Dunn,54735,44.7747,Downsville,WI,-91.9321
Pepin,54736,44.63,Durand,WI,-91.9295
Dunn,54737,44.7152,Eau Galle,WI,-91.9822
Trempealeau,54738,44.5985,Eleva,WI,-91.4804
Dunn,54739,44.867,Elk Mound,WI,-91.6752
Pierce,54740,44.7561,Elmwood,WI,-92.2022
Eau Claire,54741,44.5963,Fairchild,WI,-90.9906
Eau Claire,54742,44.7684,Fall Creek,WI,-91.2856
Buffalo,54743,44.4708,Gilmanton,WI,-91.676
Chippewa,54745,45.2513,Holcombe,WI,-91.133
Clark,54746,44.5367,Humbird,WI,-90.8883
Trempealeau,54747,44.3959,Independence,WI,-91.4535
Chippewa,54748,45.0889,Jim Falls,WI,-91.2568
Dunn,54749,44.9545,Knapp,WI,-92.0752
Pierce,54750,44.6086,Maiden Rock,WI,-92.2782
Dunn,54751,44.8718,Menomonie,WI,-91.9265
Jackson,54754,44.4369,Merrillan,WI,-90.8105
Buffalo,54755,44.4877,Mondovi,WI,-91.6807
Buffalo,54756,44.4295,Nelson,WI,-92.0007
Chippewa,54757,45.2356,New Auburn,WI,-91.5197
Trempealeau,54758,44.5599,Osseo,WI,-91.2191
Pepin,54759,44.4587,Pepin,WI,-92.1394
Trempealeau,54760,44.4249,Pigeon Falls,WI,-91.2074
Pierce,54761,44.636,Plum City,WI,-92.1837
Barron,54762,45.2462,Prairie Farm,WI,-91.9742
Dunn,54763,45.1868,Ridgeland,WI,-91.879
Dunn,54764,44.7186,Rock Falls,WI,-91.6899
Dunn,54765,45.1429,Sand Creek,WI,-91.6998
Rusk,54766,45.3182,Sheldon,WI,-90.9141
Pierce,54767,44.8356,Spring Valley,WI,-92.2906
Chippewa,54768,44.9689,Stanley,WI,-90.9389
Pepin,54769,44.5084,Stockholm,WI,-92.2326
Trempealeau,54770,44.5674,Strum,WI,-91.3833
Clark,54771,44.9573,Thorp,WI,-90.8029
Dunn,54772,45.0719,Wheeler,WI,-91.8871
Trempealeau,54773,44.3827,Whitehall,WI,-91.303
Chippewa,54774,44.9369,Chippewa Falls,WI,-91.3929
Washburn,54801,45.8505,Spooner,WI,-91.9155
Barron,54805,45.4195,Almena,WI,-92.0027
Ashland,54806,46.5586,Ashland,WI,-90.7388
Polk,54810,45.4588,Balsam Lake,WI,-92.415
Barron,54812,45.4005,Barron,WI,-91.85
Barron,54813,45.619,Barronett,WI,-92.0196
Bayfield,54814,46.8354,Bayfield,WI,-90.8217
Bayfield,54816,46.5019,Benoit,WI,-91.0769
Washburn,54817,45.6403,Birchwood,WI,-91.5776
Barron,54818,45.6027,Brill,WI,-91.6721
Rusk,54819,45.4479,Bruce,WI,-91.2906
Douglas,54820,46.5763,Brule,WI,-91.5539
Bayfield,54821,46.2172,Cable,WI,-91.2244
Barron,54822,45.4038,Cameron,WI,-91.731
Polk,54824,45.4484,Centuria,WI,-92.5477
Barron,54826,45.4911,Comstock,WI,-92.086
Bayfield,54827,46.8372,Cornucopia,WI,-91.0974
Sawyer,54828,45.838,Couderay,WI,-91.2918
Barron,54829,45.5403,Cumberland,WI,-92.0297
Burnett,54830,45.9726,Danbury,WI,-92.293
Bayfield,54832,46.3119,Drummond,WI,-91.2856
Sawyer,54834,45.7424,Edgewater,WI,-91.4765
Sawyer,54835,45.6753,Exeland,WI,-91.2238
Douglas,54836,46.4875,Foxboro,WI,-92.1493
Polk,54837,45.6729,Frederic,WI,-92.3545
Douglas,54838,46.2336,Gordon,WI,-91.8033
Bayfield,54839,46.3577,Grand View,WI,-91.1075
Burnett,54840,45.7953,Grantsburg,WI,-92.6935
Barron,54841,45.6067,Haugen,WI,-91.7786
Douglas,54842,46.503,Hawthorne,WI,-91.8607
Sawyer,54843,45.9552,Hayward,WI,-91.2783
Bayfield,54844,46.8213,Herbster,WI,-91.2332
Burnett,54845,45.8076,Hertel,WI,-92.1404
Ashland,54846,46.3796,High Bridge,WI,-90.7383
Bayfield,54847,46.579,Iron River,WI,-91.4211
Rusk,54848,45.4719,Ladysmith,WI,-91.1088
Douglas,54849,46.5023,Lake Nebagamon,WI,-91.7402
Ashland,54850,46.8467,La Pointe,WI,-90.6036
Polk,54853,45.5568,Luck,WI,-92.4164
Douglas,54854,46.6206,Maple,WI,-91.702
Ashland,54855,46.4071,Marengo,WI,-90.84
Bayfield,54856,46.4399,Mason,WI,-91.1318
Barron,54857,45.6096,Mikana,WI,-91.6196
Polk,54858,45.5271,Milltown,WI,-92.5017
Washburn,54859,46.1044,Minong,WI,-91.8506
Ashland,54861,46.5608,Odanah,WI,-90.6197
Sawyer,54862,45.7854,Ojibwa,WI,-91.1109
Douglas,54864,46.5771,Poplar,WI,-91.8253
Bayfield,54865,46.762,Port Wing,WI,-91.392
Sawyer,54867,45.7734,Radisson,WI,-91.2262
Barron,54868,45.5061,Rice Lake,WI,-91.7382
Washburn,54870,45.7085,Sarona,WI,-91.7621
Washburn,54871,45.7536,Shell Lake,WI,-91.9606
Burnett,54872,45.7821,Siren,WI,-92.3892
Douglas,54873,46.4173,Solon Springs,WI,-91.811
Douglas,54874,46.5688,South Range,WI,-91.9352
Washburn,54875,45.9452,Springbrook,WI,-91.6754
Sawyer,54876,45.8337,Stone Lake,WI,-91.5093
Douglas,54880,46.7016,Superior,WI,-92.0912
Washburn,54888,45.9516,Trego,WI,-91.8581
Barron,54889,45.4213,Turtle Lake,WI,-92.1781
Douglas,54890,46.1724,Wascott,WI,-91.7982
Bayfield,54891,46.6806,Washburn,WI,-90.9095
Burnett,54893,45.874,Webster,WI,-92.3227
Rusk,54895,45.4263,Weyerhaeuser,WI,-91.4289
Sawyer,54896,45.8327,Winter,WI,-91.0144
Winnebago,54901,44.022,Oshkosh,WI,-88.5436
Winnebago,54902,43.9946,Oshkosh,WI,-88.526
Winnebago,54903,44.0686,Oshkosh,WI,-88.6449
Winnebago,54904,44.0304,Oshkosh,WI,-88.607
Winnebago,54906,44.0686,Oshkosh,WI,-88.6449
Portage,54909,44.2898,Almond,WI,-89.3584
Outagamie,54911,44.2773,Appleton,WI,-88.3976
Outagamie,54912,44.4163,Appleton,WI,-88.4649
Outagamie,54913,44.3456,Appleton,WI,-88.4343
Outagamie,54914,44.271,Appleton,WI,-88.4326
Outagamie,54915,44.2425,Appleton,WI,-88.3564
Outagamie,54919,44.4163,Appleton,WI,-88.4649
Portage,54921,44.3065,Bancroft,WI,-89.5304
Outagamie,54922,44.5348,Bear Creek,WI,-88.7404
Green Lake,54923,43.9769,Berlin,WI,-88.949
Waupaca,54926,44.6178,Big Falls,WI,-89.0166
Winnebago,54927,44.1031,Butte Des Morts,WI,-88.6539
Shawano,54928,44.7276,Caroline,WI,-88.8887
Waupaca,54929,44.6364,Clintonville,WI,-88.743
Waushara,54930,44.0275,Coloma,WI,-89.4943
Outagamie,54931,44.273,Dale,WI,-88.6784
Fond du Lac,54932,43.8415,Eldorado,WI,-88.6388
Waupaca,54933,44.6686,Embarrass,WI,-88.7043
Winnebago,54934,44.0032,Eureka,WI,-88.8397
Fond du Lac,54935,43.7742,Fond Du Lac,WI,-88.4352
Fond du Lac,54936,43.775,Fond Du Lac,WI,-88.4388
Fond du Lac,54937,43.765,Fond Du Lac,WI,-88.6057
Waupaca,54940,44.2379,Fremont,WI,-88.8449
Green Lake,54941,43.8444,Green Lake,WI,-88.9685
Outagamie,54942,44.3003,Greenville,WI,-88.5365
Waushara,54943,44.1297,Hancock,WI,-89.5344
Outagamie,54944,44.3273,Hortonville,WI,-88.6281
Waupaca,54945,44.5322,Iola,WI,-89.1373
Waupaca,54946,44.3365,King,WI,-89.1463
Winnebago,54947,44.1984,Larsen,WI,-88.6963
Shawano,54948,44.7812,Leopolis,WI,-88.8722
Waupaca,54949,44.4701,Manawa,WI,-88.9164
Waupaca,54950,44.6794,Marion,WI,-88.8767
Winnebago,54952,44.2112,Menasha,WI,-88.4175
Winnebago,54956,44.1811,Neenah,WI,-88.4792
Winnebago,54957,44.1858,Neenah,WI,-88.4626
Marquette,54960,43.8989,Neshkoro,WI,-89.2336
Waupaca,54961,44.3928,New London,WI,-88.7554
Waupaca,54962,44.4268,Ogdensburg,WI,-88.9932
Winnebago,54963,44.0357,Omro,WI,-88.7519
Winnebago,54964,43.9009,Pickett,WI,-88.7135
Waushara,54965,44.1604,Pine River,WI,-89.0404
Waushara,54966,44.2091,Plainfield,WI,-89.4559
Waushara,54967,44.131,Poy Sippi,WI,-88.9836
Green Lake,54968,43.8438,Princeton,WI,-89.1249
Waupaca,54969,44.27,Readfield,WI,-88.7755
Waushara,54970,44.0438,Redgranite,WI,-89.0981
Fond du Lac,54971,43.8454,Ripon,WI,-88.8424
Fond du Lac,54974,43.7889,Rosendale,WI,-88.6417
Waushara,54976,44.1761,Saxeville,WI,-89.1146
Waupaca,54977,44.4604,Scandinavia,WI,-89.165
Shawano,54978,44.796,Tilleda,WI,-88.8984
Fond du Lac,54979,43.8734,Van Dyne,WI,-88.51
Winnebago,54980,43.9886,Waukau,WI,-88.7712
Waupaca,54981,44.3481,Waupaca,WI,-89.1101
Waushara,54982,44.0656,Wautoma,WI,-89.2666
Waupaca,54983,44.321,Weyauwega,WI,-88.941
Waushara,54984,44.1834,Wild Rose,WI,-89.1953
Winnebago,54985,44.0706,Winnebago,WI,-88.5178
Winnebago,54986,44.1187,Winneconne,WI,-88.7214
Waupaca,54990,44.508,Iola,WI,-89.1307
Washington,55001,44.8697,Afton,MN,-92.8234
Chisago,55002,45.5134,Almelund,MN,-92.8942
Washington,55003,45.0214,Bayport,MN,-92.7844
Anoka,55005,45.3887,Bethel,MN,-93.2315
Isanti,55006,45.7175,Braham,MN,-93.2037
Pine,55007,45.9474,Brook Park,MN,-93.0736
Isanti,55008,45.5576,Cambridge,MN,-93.2889
Goodhue,55009,44.496,Cannon Falls,MN,-92.864
Dakota,55010,44.5472,Castle Rock,MN,-93.1531
Anoka,55011,45.3414,Cedar,MN,-93.235
Chisago,55012,45.4482,Center City,MN,-92.7894
Chisago,55013,45.3611,Chisago City,MN,-92.8921
Anoka,55014,45.1528,Circle Pines,MN,-93.144
Washington,55016,44.8308,Cottage Grove,MN,-92.9393
Isanti,55017,45.6787,Dalbo,MN,-93.4419
Goodhue,55018,44.4265,Dennison,MN,-92.9554
Rice,55019,44.3955,Dundas,MN,-93.2037
Scott,55020,44.5647,Elko New Market,MN,-93.3269
Rice,55021,44.2945,Faribault,MN,-93.2818
Dakota,55024,44.6628,Farmington,MN,-93.1539
Washington,55025,45.2685,Forest Lake,MN,-92.9749
Goodhue,55026,44.52,Frontenac,MN,-92.3582
Goodhue,55027,44.4022,Goodhue,MN,-92.5717
Isanti,55029,45.6352,Grandy,MN,-93.1952
Pine,55030,45.8566,Grasston,MN,-93.0813
Dakota,55031,44.6028,Hampton,MN,-92.9467
Chisago,55032,45.5962,Harris,MN,-93.0395
Dakota,55033,44.7129,Hastings,MN,-92.8637
Pine,55036,45.8712,Henriette,MN,-93.1196
Pine,55037,46.0189,Hinckley,MN,-92.8993
Washington,55038,45.1824,Hugo,MN,-92.9452
Isanti,55040,45.4682,Isanti,MN,-93.2266
Wabasha,55041,44.4305,Lake City,MN,-92.2838
Washington,55042,44.9946,Lake Elmo,MN,-92.9056
Washington,55043,44.9394,Lakeland,MN,-92.7716
Dakota,55044,44.6749,Lakeville,MN,-93.2578
Chisago,55045,45.3873,Lindstrom,MN,-92.8421
Rice,55046,44.4477,Lonsdale,MN,-93.4252
Washington,55047,45.1988,Marine On Saint Croix,MN,-92.8258
Steele,55049,44.1741,Medford,MN,-93.2437
Kanabec,55051,45.8958,Mora,MN,-93.2942
Rice,55052,44.2342,Morristown,MN,-93.4525
Rice,55053,44.3538,Nerstrand,MN,-93.0855
Scott,55054,44.5647,Elko New Market,MN,-93.3269
Washington,55055,44.8725,Newport,MN,-92.9986
Chisago,55056,45.5114,North Branch,MN,-92.9802
Rice,55057,44.4587,Northfield,MN,-93.1668
Steele,55060,44.0805,Owatonna,MN,-93.2191
Pine,55063,45.8363,Pine City,MN,-92.9042
Dakota,55065,44.5274,Randolph,MN,-93.0196
Goodhue,55066,44.5528,Red Wing,MN,-92.5486
Pine,55067,45.7575,Rock Creek,MN,-92.9624
Dakota,55068,44.7394,Rosemount,MN,-93.1258
Chisago,55069,45.6855,Rush City,MN,-92.9655
Anoka,55070,45.3903,Saint Francis,MN,-93.3598
Washington,55071,44.8344,Saint Paul Park,MN,-92.9873
Pine,55072,46.1325,Sandstone,MN,-92.589
Washington,55073,45.2697,Scandia,MN,-92.8292
Chisago,55074,45.3576,Shafer,MN,-92.7609
Dakota,55075,44.8881,South Saint Paul,MN,-93.046
Dakota,55076,44.8288,Inver Grove Heights,MN,-93.0391
Dakota,55077,44.8283,Inver Grove Heights,MN,-93.094
Chisago,55078,45.398,Stacy,MN,-92.9874
Chisago,55079,45.3975,Stacy,MN,-93.0177
Isanti,55080,45.6675,Stanchfield,MN,-93.2433
Washington,55082,45.0614,Stillwater,MN,-92.8474
Washington,55083,45.021,Stillwater,MN,-92.9837
Chisago,55084,45.4576,Taylors Falls,MN,-92.733
Dakota,55085,44.6748,Vermillion,MN,-92.9683
Rice,55087,44.2485,Warsaw,MN,-93.3949
Rice,55088,44.5003,Webster,MN,-93.3826
Goodhue,55089,44.603,Welch,MN,-92.7263
Washington,55090,45.0535,Willernie,MN,-92.957
Chisago,55092,45.3364,Wyoming,MN,-92.9675
Ramsey,55101,44.9512,Saint Paul,MN,-93.0902
Ramsey,55102,44.9372,Saint Paul,MN,-93.1209
Ramsey,55103,44.9608,Saint Paul,MN,-93.1216
Ramsey,55104,44.9532,Saint Paul,MN,-93.158
Ramsey,55105,44.9347,Saint Paul,MN,-93.1651
Ramsey,55106,44.9684,Saint Paul,MN,-93.0488
Ramsey,55107,44.9325,Saint Paul,MN,-93.088
Ramsey,55108,44.9806,Saint Paul,MN,-93.1771
Ramsey,55109,45.0132,Saint Paul,MN,-93.0297
Ramsey,55110,45.08,Saint Paul,MN,-93.0223
Hennepin,55111,44.8828,Saint Paul,MN,-93.2007
Ramsey,55112,45.0788,Saint Paul,MN,-93.1872
Ramsey,55113,45.0139,Saint Paul,MN,-93.1571
Ramsey,55114,44.968,Saint Paul,MN,-93.1981
Washington,55115,45.071,Saint Paul,MN,-92.9391
Ramsey,55116,44.914,Saint Paul,MN,-93.1727
Ramsey,55117,44.9995,Saint Paul,MN,-93.0969
Dakota,55118,44.8965,Saint Paul,MN,-93.1034
Ramsey,55119,44.9414,Saint Paul,MN,-93.0107
Dakota,55120,44.8704,Saint Paul,MN,-93.1434
Dakota,55121,44.8471,Saint Paul,MN,-93.1543
Dakota,55122,44.786,Saint Paul,MN,-93.2202
Dakota,55123,44.806,Saint Paul,MN,-93.1409
Dakota,55124,44.7497,Saint Paul,MN,-93.2029
Washington,55125,44.9197,Saint Paul,MN,-92.9439
Ramsey,55126,45.0736,Saint Paul,MN,-93.138
Ramsey,55127,45.0803,Saint Paul,MN,-93.0875
Washington,55128,44.9913,Saint Paul,MN,-92.9487
Washington,55129,44.8985,Saint Paul,MN,-92.923
Ramsey,55130,44.973,Saint Paul,MN,-93.0827
Ramsey,55133,45.0059,Saint Paul,MN,-93.1059
Ramsey,55144,45.0059,Saint Paul,MN,-93.1059
Ramsey,55145,44.9444,Saint Paul,MN,-93.0933
Ramsey,55146,44.9427,Saint Paul,MN,-93.0828
Dakota,55150,44.8858,Mendota,MN,-93.1612
Ramsey,55155,44.9522,Saint Paul,MN,-93.0955
Ramsey,55164,44.9909,Saint Paul,MN,-93.1066
Ramsey,55165,45.0059,Saint Paul,MN,-93.1059
Ramsey,55170,44.9444,Saint Paul,MN,-93.0933
Ramsey,55172,45.0059,Saint Paul,MN,-93.1059
Ramsey,55175,45.0059,Saint Paul,MN,-93.1059
Ramsey,55187,45.0059,Saint Paul,MN,-93.1059
Ramsey,55188,45.0059,Saint Paul,MN,-93.1059
Wright,55301,45.2534,Albertville,MN,-93.6469
Wright,55302,45.2483,Annandale,MN,-94.1061
Anoka,55303,45.2825,Anoka,MN,-93.4186
Anoka,55304,45.2377,Andover,MN,-93.2724
Hennepin,55305,44.9528,Hopkins,MN,-93.4372
Dakota,55306,44.7307,Burnsville,MN,-93.2921
Sibley,55307,44.6153,Arlington,MN,-94.0762
Sherburne,55308,45.4365,Becker,MN,-93.841
Sherburne,55309,45.3506,Big Lake,MN,-93.7399
Renville,55310,44.7507,Bird Island,MN,-94.8716
Hennepin,55311,45.0725,Maple Grove,MN,-93.4558
McLeod,55312,44.7281,Brownton,MN,-94.3306
Wright,55313,45.1814,Buffalo,MN,-93.8635
Renville,55314,44.7709,Buffalo Lake,MN,-94.5912
Carver,55315,44.7169,Carver,MN,-93.6879
Hennepin,55316,45.17,Champlin,MN,-93.3819
Carver,55317,44.8679,Chanhassen,MN,-93.5359
Carver,55318,44.8061,Chaska,MN,-93.6083
Sherburne,55319,45.4795,Clear Lake,MN,-93.9684
Wright,55320,45.3877,Clearwater,MN,-94.0452
Wright,55321,45.0748,Cokato,MN,-94.1911
Carver,55322,44.7646,Cologne,MN,-93.7982
Hennepin,55323,44.953,Crystal Bay,MN,-93.5763
Meeker,55324,45.1029,Darwin,MN,-94.4249
Meeker,55325,45.1032,Dassel,MN,-94.3305
Hennepin,55327,45.1982,Dayton,MN,-93.4668
Wright,55328,45.0342,Delano,MN,-93.8016
Meeker,55329,45.302,Eden Valley,MN,-94.6039
Sherburne,55330,45.3136,Elk River,MN,-93.5814
Hennepin,55331,44.9007,Excelsior,MN,-93.5791
Renville,55332,44.5329,Fairfax,MN,-94.7256
Renville,55333,44.5421,Franklin,MN,-94.8931
